Replicon Accession,Start,End,Size,GI Prediction Program
NC_017573.1,3431112,3440691,9579,islandpick
NC_017573.1,4559335,4578403,19068,islandpick
NC_017573.1,4597557,4633318,35761,islandpick
NC_017046.1,331485,340601,9116,islandpick
NC_016810.1,331487,340413,8926,islandpick
NC_016901.1,5097539,5112091,14552,islandpick
NC_016854.1,331482,340882,9400,islandpick
NC_016854.1,389592,409308,19716,islandpick
NC_016854.1,2068965,2079969,11004,islandpick
NC_016854.1,4440481,4448974,8493,islandpick
NC_016901.1,679318,693947,14629,islandpick
NC_016901.1,694020,712837,18817,islandpick
NC_016901.1,713086,746398,33312,islandpick
NC_016901.1,746885,759655,12770,islandpick
NC_016901.1,2380828,2389568,8740,islandpick
NC_016863.1,4701667,4712939,11272,islandpick
NC_016863.1,4378880,4387408,8528,islandpick
NC_016863.1,2041832,2051932,10100,islandpick
NC_016863.1,2054219,2064486,10267,islandpick
NC_016831.1,4526922,4535744,8822,islandpick
NC_008268.1,3237712,3253431,15719,islandpick
NC_008268.1,3133864,3147476,13612,islandpick
NC_008268.1,2880053,2890628,10575,islandpick
NC_008268.1,2909913,2920594,10681,islandpick
NC_008268.1,2852074,2863022,10948,islandpick
NC_008268.1,2813178,2831834,18656,islandpick
NC_017623.1,1083128,1092204,9076,islandpick
NC_008268.1,7560226,7571697,11471,islandpick
NC_008268.1,7517613,7535222,17609,islandpick
NC_008268.1,7484161,7493622,9461,islandpick
NC_008268.1,7464292,7476391,12099,islandpick
NC_008268.1,7455722,7464245,8523,islandpick
NC_008268.1,7201774,7215917,14143,islandpick
NC_008268.1,7183227,7194777,11550,islandpick
NC_008268.1,3386483,3404642,18159,islandpick
NC_008268.1,3358014,3381571,23557,islandpick
NC_008268.1,3333015,3342228,9213,islandpick
NC_008268.1,3314967,3332771,17804,islandpick
NC_008268.1,3300021,3308858,8837,islandpick
NC_008268.1,3263400,3273153,9753,islandpick
NC_008268.1,3429359,3440335,10976,islandpick
NC_008268.1,3598520,3607569,9049,islandpick
NC_008268.1,3975523,3984417,8894,islandpick
NC_008268.1,4057408,4068816,11408,islandpick
NC_008268.1,5658399,5667206,8807,islandpick
NC_008268.1,5747003,5767225,20222,islandpick
NC_008268.1,7162721,7183170,20449,islandpick
NC_008268.1,1827493,1842566,15073,islandpick
NC_008268.1,1753812,1769712,15900,islandpick
NC_008268.1,811707,821676,9969,islandpick
NC_008268.1,730052,741718,11666,islandpick
NC_008268.1,720702,729949,9247,islandpick
NC_008268.1,572565,592955,20390,islandpick
NC_008268.1,543284,553739,10455,islandpick
NC_008268.1,519647,533478,13831,islandpick
NC_015761.1,4188949,4204574,15625,islandpick
NC_015761.1,1193610,1204411,10801,islandpick
NC_015761.1,2984825,2996240,11415,islandpick
NC_015761.1,324447,343420,18973,islandpick
NC_016929.1,690237,702799,12562,islandpick
NC_016929.1,494928,505121,10193,islandpick
NC_008268.1,277280,291871,14591,islandpick
NC_008268.1,369164,392414,23250,islandpick
NC_008268.1,26233,37823,11590,islandpick
NC_008268.1,1,16482,16481,islandpick
NC_008268.1,16610,25169,8559,islandpick
NC_017062.1,60834,73615,12781,islandpick
NC_016913.1,11930,22052,10122,islandpick
NC_012587.1,2297625,2308390,10765,islandpick
NC_012587.1,2087612,2095754,8142,islandpick
NC_012587.1,719021,729890,10869,islandpick
NC_012587.1,729958,752928,22970,islandpick
NC_012587.1,684986,700572,15586,islandpick
NC_012587.1,701905,712570,10665,islandpick
NC_012587.1,657163,684856,27693,islandpick
NC_012587.1,644612,657052,12440,islandpick
NC_012587.1,630017,643645,13628,islandpick
NC_012587.1,135117,158329,23212,islandpick
NC_017530.1,5063141,5079977,16836,islandpick
NC_017530.1,5053278,5063065,9787,islandpick
NC_017530.1,4248450,4267886,19436,islandpick
NC_017530.1,4987155,5004163,17008,islandpick
NC_017530.1,3111384,3133970,22586,islandpick
NC_017530.1,2780944,2792075,11131,islandpick
NC_017530.1,2411484,2421098,9614,islandpick
NC_017530.1,2156414,2165503,9089,islandpick
NC_017530.1,2166594,2196151,29557,islandpick
NC_017530.1,2196209,2208010,11801,islandpick
NC_017530.1,2337916,2370453,32537,islandpick
NC_017530.1,2371063,2384945,13882,islandpick
NC_017530.1,2385386,2410940,25554,islandpick
NC_016818.1,2953688,2968005,14317,islandpick
NC_016818.1,2889623,2899161,9538,islandpick
NC_016818.1,2931979,2953333,21354,islandpick
NC_016818.1,2848596,2857783,9187,islandpick
NC_016818.1,2869549,2882750,13201,islandpick
NC_016818.1,2064309,2086780,22471,islandpick
NC_016818.1,867894,876481,8587,islandpick
NC_017574.1,2923370,2940228,16858,islandpick
NC_017574.1,1592819,1609903,17084,islandpick
NC_017532.1,4178044,4186344,8300,islandpick
NC_017532.1,3796728,3806086,9358,islandpick
NC_017532.1,1592263,1600560,8297,islandpick
NC_017532.1,690760,726826,36066,islandpick
NC_017532.1,1315389,1327274,11885,islandpick
NC_017532.1,324282,342520,18238,islandpick
NC_017047.1,2085003,2095356,10353,islandpick
NC_017047.1,2096876,2110141,13265,islandpick
NC_015740.1,3009204,3018072,8868,islandpick
NC_015740.1,2969498,2993986,24488,islandpick
NC_015740.1,140519,164714,24195,islandpick
NC_015740.1,1242698,1251419,8721,islandpick
NC_015740.1,2426243,2441216,14973,islandpick
NC_015740.1,2622407,2637805,15398,islandpick
NC_015740.1,2664464,2678672,14208,islandpick
NC_015733.1,4600430,4617611,17181,islandpick
NC_015733.1,4580210,4593528,13318,islandpick
NC_015733.1,3808487,3823761,15274,islandpick
NC_015733.1,2898124,2906470,8346,islandpick
NC_015733.1,3603169,3612813,9644,islandpick
NC_015733.1,3763386,3779099,15713,islandpick
NC_015733.1,2664049,2676484,12435,islandpick
NC_015733.1,2694613,2708156,13543,islandpick
NC_015733.1,2613620,2624930,11310,islandpick
NC_015733.1,2513572,2526017,12445,islandpick
NC_015733.1,2580365,2588381,8016,islandpick
NC_015733.1,2599705,2611995,12290,islandpick
NC_015733.1,2437165,2446264,9099,islandpick
NC_015733.1,2349995,2361919,11924,islandpick
NC_015740.1,4511124,4521301,10177,islandpick
NC_015740.1,4498786,4509235,10449,islandpick
NC_015740.1,3635857,3651992,16135,islandpick
NC_017548.1,3713630,3730020,16390,islandpick
NC_017548.1,4234444,4247825,13381,islandpick
NC_017548.1,3048199,3058935,10736,islandpick
NC_017548.1,2878620,2888224,9604,islandpick
NC_017548.1,746314,760727,14413,islandpick
NC_009376.1,482595,492556,9961,islandpick
NC_009376.1,1308948,1317526,8578,islandpick
NC_016830.1,3972981,4022377,49396,islandpick
NC_016830.1,3955533,3969065,13532,islandpick
NC_016830.1,3375097,3385496,10399,islandpick
NC_016830.1,2648409,2658442,10033,islandpick
NC_016830.1,2079670,2096778,17108,islandpick
NC_016830.1,907976,919954,11978,islandpick
NC_017549.1,5798225,5831995,33770,islandpick
NC_017549.1,3770332,3785955,15623,islandpick
NC_017549.1,4023768,4032890,9122,islandpick
NC_017549.1,4108266,4129211,20945,islandpick
NC_017549.1,5268554,5306844,38290,islandpick
NC_016885.1,1832953,1842039,9086,islandpick
NC_009376.1,303343,312419,9076,islandpick
NC_016885.1,516323,529010,12687,islandpick
NC_016885.1,890559,900660,10101,islandpick
NC_009434.1,3723486,3737476,13990,islandpick
NC_009434.1,3712505,3723056,10551,islandpick
NC_009434.1,790657,804911,14254,islandpick
NC_009434.1,3443006,3457417,14411,islandpick
NC_009434.1,3674279,3689510,15231,islandpick
NC_009434.1,765753,775094,9341,islandpick
NC_009434.1,713771,728988,15217,islandpick
NC_009434.1,657155,693829,36674,islandpick
NC_009434.1,639664,649490,9826,islandpick
NC_009434.1,261757,297603,35846,islandpick
NC_016830.1,4049464,4079053,29589,islandpick
NC_016830.1,4083248,4094360,11112,islandpick
NC_016816.1,1552813,1561563,8750,islandpick
NC_016816.1,1995688,2006541,10853,islandpick
NC_017554.1,4171230,4181618,10388,islandpick
NC_013956.2,4442292,4453433,11141,islandpick
NC_013956.2,4456880,4464894,8014,islandpick
NC_013956.2,4543185,4551218,8033,islandpick
NC_013956.2,4645559,4659047,13488,islandpick
NC_016816.1,1151487,1171465,19978,islandpick
NC_017554.1,4117246,4133346,16100,islandpick
NC_017554.1,4148064,4165557,17493,islandpick
NC_016816.1,2693519,2710579,17060,islandpick
NC_016816.1,2742718,2751581,8863,islandpick
NC_016816.1,4170388,4183116,12728,islandpick
NC_016816.1,4185575,4233969,48394,islandpick
NC_017549.1,3424119,3432420,8301,islandpick
NC_017549.1,3277133,3285416,8283,islandpick
NC_017549.1,3105398,3127832,22434,islandpick
NC_017549.1,2778275,2798279,20004,islandpick
NC_017549.1,1700480,1718428,17948,islandpick
NC_017549.1,323665,332086,8421,islandpick
NC_017549.1,929590,938995,9405,islandpick
NC_017549.1,1516328,1548760,32432,islandpick
NC_017549.1,303983,322893,18910,islandpick
NC_017554.1,3349555,3376469,26914,islandpick
NC_017531.1,3040588,3055426,14838,islandpick
NC_017554.1,2688556,2706741,18185,islandpick
NC_017531.1,3009581,3018284,8703,islandpick
NC_017531.1,2673464,2684043,10579,islandpick
NC_017531.1,1507946,1522719,14773,islandpick
NC_017531.1,1135603,1144028,8425,islandpick
NC_017531.1,1106203,1119394,13191,islandpick
NC_017531.1,1124970,1135403,10433,islandpick
NC_017545.1,358953,369494,10541,islandpick
NC_017537.1,71611,106611,35000,islandpick
NC_016811.1,2263253,2277415,14162,islandpick
NC_016811.1,2213271,2260590,47319,islandpick
NC_016612.1,4512502,4520715,8213,islandpick
NC_016612.1,5274233,5285121,10888,islandpick
NC_016612.1,3546013,3555673,9660,islandpick
NC_016612.1,422468,443276,20808,islandpick
NC_016641.1,4875755,4888214,12459,islandpick
NC_016641.1,5701535,5716315,14780,islandpick
NC_016808.1,276765,291407,14642,islandpick
NC_017542.1,3111695,3119853,8158,islandpick
NC_017542.1,3215531,3236006,20475,islandpick
NC_016641.1,4735793,4744364,8571,islandpick
NC_016641.1,4754831,4773619,18788,islandpick
NC_015379.1,2926184,2936055,9871,islandpick
NC_015379.1,3013567,3031335,17768,islandpick
NC_015379.1,2529407,2537627,8220,islandpick
NC_015379.1,2643871,2655471,11600,islandpick
NC_015379.1,2520540,2529201,8661,islandpick
NC_015379.1,2503351,2518987,15636,islandpick
NC_015379.1,2458464,2470210,11746,islandpick
NC_015379.1,933547,956885,23338,islandpick
NC_016641.1,680246,704602,24356,islandpick
NC_017505.1,995133,1003463,8330,islandpick
NC_017512.1,1535873,1563316,27443,islandpick
NC_016641.1,4663428,4727483,64055,islandpick
NC_016641.1,4627380,4642335,14955,islandpick
NC_016641.1,4647748,4663363,15615,islandpick
NC_016641.1,4001762,4012166,10404,islandpick
NC_016641.1,4363745,4376560,12815,islandpick
NC_016641.1,4525795,4541081,15286,islandpick
NC_016641.1,4566464,4602677,36213,islandpick
NC_016641.1,3498790,3512926,14136,islandpick
NC_016641.1,3984324,3996339,12015,islandpick
NC_016641.1,714507,724883,10376,islandpick
NC_017529.1,82980,106611,23631,islandpick
NC_017529.1,71611,82827,11216,islandpick
NC_016641.1,446622,483438,36816,islandpick
NC_016641.1,434118,446559,12441,islandpick
NC_016641.1,398646,414505,15859,islandpick
NC_016641.1,373420,392113,18693,islandpick
NC_016641.1,103480,116882,13402,islandpick
NC_017027.1,2182677,2221483,38806,islandpick
NC_017027.1,1516773,1525948,9175,islandpick
NC_017027.1,1495336,1504556,9220,islandpick
NC_014483.1,5313840,5322986,9146,islandpick
NC_014483.1,4581068,4595487,14419,islandpick
NC_014483.1,2646037,2656214,10177,islandpick
NC_016845.1,1322512,1338640,16128,islandpick
NC_016845.1,3479832,3495607,15775,islandpick
NC_017486.1,628639,636892,8253,islandpick
NC_017486.1,637012,647113,10101,islandpick
NC_017492.1,76148,85233,9085,islandpick
NC_017492.1,94329,107197,12868,islandpick
NC_017482.1,1538602,1558730,20128,islandpick
NC_017491.1,429297,440383,11086,islandpick
NC_017491.1,2510269,2535539,25270,islandpick
NC_016947.1,2661300,2671425,10125,islandpick
NC_016947.1,2027900,2036407,8507,islandpick
NC_017473.1,1045515,1070870,25355,islandpick
NC_017474.1,1035405,1060760,25355,islandpick
NC_017473.1,380746,388994,8248,islandpick
NC_017473.1,930777,955802,25025,islandpick
NC_017474.1,377804,386052,8248,islandpick
NC_017474.1,920667,945692,25025,islandpick
NC_014483.1,1632626,1641153,8527,islandpick
NC_014483.1,883813,894970,11157,islandpick
NC_014483.1,930871,940328,9457,islandpick
NC_014483.1,577678,585706,8028,islandpick
NC_016948.1,3491168,3500497,9329,islandpick
NC_016948.1,3501544,3516298,14754,islandpick
NC_016948.1,2938801,2950515,11714,islandpick
NC_016948.1,1800352,1809324,8972,islandpick
NC_016948.1,2535184,2544611,9427,islandpick
NC_016948.1,1748769,1758225,9456,islandpick
NC_017511.1,1845385,1855851,10466,islandpick
NC_017511.1,1096543,1110435,13892,islandpick
NC_017511.1,514507,529790,15283,islandpick
NC_017511.1,37093,47015,9922,islandpick
NC_016641.1,3208713,3231671,22958,islandpick
NC_016641.1,3196923,3208640,11717,islandpick
NC_016641.1,2771841,2789357,17516,islandpick
NC_016641.1,2749009,2766207,17198,islandpick
NC_016641.1,2591913,2602590,10677,islandpick
NC_016641.1,2302984,2311375,8391,islandpick
NC_016641.1,2288983,2301117,12134,islandpick
NC_016641.1,2254648,2263590,8942,islandpick
NC_016641.1,1812594,1825654,13060,islandpick
NC_016641.1,1362604,1377116,14512,islandpick
NC_016641.1,1267067,1290823,23756,islandpick
NC_016947.1,1917972,1926368,8396,islandpick
NC_017451.1,537467,554727,17260,islandpick
NC_017452.1,946411,956163,9752,islandpick
NC_017368.1,474322,482714,8392,islandpick
NC_017358.1,205446,215515,10069,islandpick
NC_017378.1,989117,1004976,15859,islandpick
NC_017378.1,1011401,1019506,8105,islandpick
NC_017741.1,190447,202922,12475,islandpick
NC_017354.1,654123,662394,8271,islandpick
NC_017470.1,1001672,1012117,10445,islandpick
NC_014727.1,164631,176571,11940,islandpick
NC_014727.1,1010353,1022636,12283,islandpick
NC_014727.1,1156810,1167223,10413,islandpick
NC_014727.1,1215966,1273955,57989,islandpick
NC_014727.1,1681090,1692428,11338,islandpick
NC_014727.1,2050222,2066314,16092,islandpick
NC_014727.1,2097058,2107464,10406,islandpick
NC_006814.3,1072362,1081157,8795,islandpick
NC_017027.1,60901,89170,28269,islandpick
NC_014760.1,705531,713687,8156,islandpick
NC_014760.1,663657,672200,8543,islandpick
NC_015725.1,568126,591914,23788,islandpick
NC_015725.1,494446,503709,9263,islandpick
NC_015725.1,385169,396108,10939,islandpick
NC_015725.1,400458,408647,8189,islandpick
NC_013948.1,768840,778461,9621,islandpick
NC_015847.1,766516,776307,9791,islandpick
NC_017546.1,2767112,2777864,10752,islandpick
NC_016011.1,85882,97784,11902,islandpick
NC_016011.1,2764467,2786134,21667,islandpick
NC_016809.1,1206489,1224214,17725,islandpick
NC_016809.1,1187838,1206058,18220,islandpick
NC_016593.1,1827582,1837653,10071,islandpick
NC_010336.1,843469,851523,8054,islandpick
NC_010336.1,1946420,1963823,17403,islandpick
NC_010336.1,474819,498265,23446,islandpick
NC_015696.1,1962897,1972952,10055,islandpick
NC_015696.1,1954725,1962856,8131,islandpick
NC_017664.1,1763394,1774601,11207,islandpick
NC_017664.1,2619072,2635105,16033,islandpick
NC_016937.1,1074261,1082896,8635,islandpick
NC_015696.1,279657,290091,10434,islandpick
NC_017450.1,820323,834014,13691,islandpick
NC_017453.1,1074326,1082961,8635,islandpick
NC_017631.1,5021755,5034412,12657,islandpick
NC_017631.1,2320967,2330070,9103,islandpick
NC_017631.1,1215570,1225502,9932,islandpick
NC_017631.1,320724,338968,18244,islandpick
NC_017631.1,282998,293630,10632,islandpick
NC_017631.1,265131,279641,14510,islandpick
NC_017664.1,649932,663038,13106,islandpick
NC_017651.1,3396161,3405053,8892,islandpick
NC_017651.1,4924465,4938855,14390,islandpick
NC_017651.1,3334905,3344432,9527,islandpick
NC_017651.1,337265,350495,13230,islandpick
NC_017651.1,1142277,1152653,10376,islandpick
NC_017651.1,1177877,1186259,8382,islandpick
NC_017651.1,1320766,1329554,8788,islandpick
NC_017651.1,2286817,2297110,10293,islandpick
NC_017651.1,291579,304446,12867,islandpick
NC_017652.1,3333925,3344432,10507,islandpick
NC_017652.1,4924477,4937708,13231,islandpick
NC_017651.1,265758,275494,9736,islandpick
NC_017652.1,1142277,1151909,9632,islandpick
NC_017652.1,1177856,1186259,8403,islandpick
NC_017652.1,1320766,1329360,8594,islandpick
NC_017652.1,248890,260061,11171,islandpick
NC_017635.1,3329990,3351203,21213,islandpick
NC_017635.1,3178055,3190766,12711,islandpick
NC_017635.1,1767424,1776665,9241,islandpick
NC_017635.1,649489,663032,13543,islandpick
NC_017635.1,446588,455392,8804,islandpick
NC_008245.1,1073265,1082850,9585,islandpick
NC_016933.1,1150168,1158803,8635,islandpick
NC_017651.1,275869,286961,11092,islandpick
NC_017641.1,1220354,1231717,11363,islandpick
NC_017641.1,1191408,1201422,10014,islandpick
NC_016902.1,3863309,3874203,10894,islandpick
NC_017625.1,1118412,1126432,8020,islandpick
NC_016902.1,3448867,3461975,13108,islandpick
NC_017628.1,578985,588075,9090,islandpick
NC_017644.1,4924568,4941930,17362,islandpick
NC_017644.1,4813133,4826580,13447,islandpick
NC_017644.1,4472361,4485748,13387,islandpick
NC_017646.1,1088599,1099345,10746,islandpick
NC_017646.1,1488218,1496956,8738,islandpick
NC_017646.1,1820753,1843042,22289,islandpick
NC_017646.1,2364770,2374056,9286,islandpick
NC_017646.1,3340247,3351363,11116,islandpick
NC_017646.1,3559064,3567975,8911,islandpick
NC_017646.1,4342852,4351542,8690,islandpick
NC_017646.1,5265067,5274629,9562,islandpick
NC_017644.1,1970901,1996401,25500,islandpick
NC_017644.1,3121233,3130145,8912,islandpick
NC_017644.1,3130337,3151002,20665,islandpick
NC_017660.1,4420637,4432266,11629,islandpick
NC_017660.1,3831138,4026649,195511,islandpick
NC_017660.1,3186147,3195029,8882,islandpick
NC_017663.1,1701147,1717183,16036,islandpick
NC_017663.1,1735303,1747597,12294,islandpick
NC_017660.1,237839,248595,10756,islandpick
NC_017660.1,1640809,1662899,22090,islandpick
NC_017646.1,577835,599506,21671,islandpick
NC_017632.1,4558390,4570515,12125,islandpick
NC_017632.1,4536761,4546691,9930,islandpick
NC_017641.1,4923884,4951417,27533,islandpick
NC_017632.1,3309368,3317455,8087,islandpick
NC_017641.1,3552894,3565141,12247,islandpick
NC_017641.1,3590977,3599949,8972,islandpick
NC_017641.1,3181442,3190844,9402,islandpick
NC_017641.1,3193930,3203843,9913,islandpick
NC_017641.1,3414529,3424991,10462,islandpick
NC_017641.1,1834031,1850982,16951,islandpick
NC_017641.1,1384840,1401022,16182,islandpick
NC_017641.1,1631380,1643066,11686,islandpick
NC_017641.1,1643975,1670379,26404,islandpick
NC_010528.1,1734587,1743600,9013,islandpick
NC_010528.1,1714336,1725755,11419,islandpick
NC_010528.1,1659038,1671897,12859,islandpick
NC_010528.1,1579132,1597576,18444,islandpick
NC_015726.1,2938468,2955396,16928,islandpick
NC_015726.1,3458465,3481948,23483,islandpick
NC_010528.1,590087,600816,10729,islandpick
NC_010528.1,601028,612523,11495,islandpick
NC_010528.1,698518,707236,8718,islandpick
NC_010528.1,1266319,1275861,9542,islandpick
NC_010528.1,1452215,1466414,14199,islandpick
NC_016514.1,2083634,2094163,10529,islandpick
NC_016514.1,2603030,2611341,8311,islandpick
NC_016514.1,901073,912860,11787,islandpick
NC_015968.1,1622045,1633511,11466,islandpick
NC_015968.1,519145,532757,13612,islandpick
NC_017445.1,2000109,2014269,14160,islandpick
NC_017445.1,1898764,1912691,13927,islandpick
NC_017445.1,753081,771235,18154,islandpick
NC_017445.1,739402,750811,11409,islandpick
NC_017445.1,565080,576990,11910,islandpick
NC_017445.1,692305,739303,46998,islandpick
NC_015726.1,1822653,1843183,20530,islandpick
NC_015726.1,1800084,1818417,18333,islandpick
NC_015726.1,1767331,1794190,26859,islandpick
NC_015726.1,1200603,1219902,19299,islandpick
NC_016786.1,62434,71097,8663,islandpick
NC_016786.1,2241302,2251043,9741,islandpick
NC_016786.1,52504,62300,9796,islandpick
NC_017317.1,1291491,1319513,28022,islandpick
NC_017317.1,111503,121699,10196,islandpick
NC_015723.1,2289668,2298126,8458,islandpick
NC_015723.1,1899441,1908004,8563,islandpick
NC_015723.1,1492846,1503183,10337,islandpick
NC_015723.1,1476627,1492789,16162,islandpick
NC_015723.1,1451136,1459282,8146,islandpick
NC_015723.1,1378537,1391981,13444,islandpick
NC_015723.1,1353317,1376064,22747,islandpick
NC_015723.1,438919,452244,13325,islandpick
NC_015723.1,303728,312212,8484,islandpick
NC_016801.1,1097536,1108207,10671,islandpick
NC_016801.1,1112828,1122090,9262,islandpick
NC_016801.1,2133680,2141993,8313,islandpick
NC_016782.1,62435,71097,8662,islandpick
NC_016782.1,2240703,2250207,9504,islandpick
NC_016783.1,1137673,1147541,9868,islandpick
NC_016783.1,1154079,1167469,13390,islandpick
NC_015683.1,108054,118163,10109,islandpick
NC_015683.1,1302547,1319078,16531,islandpick
NC_015683.1,1853410,1876927,23517,islandpick
NC_015683.1,1879966,1890795,10829,islandpick
NC_016789.1,1715995,1728197,12202,islandpick
NC_016787.1,2039004,2050131,11127,islandpick
NC_016788.1,2080318,2090862,10544,islandpick
NC_016802.1,1750659,1777409,26750,islandpick
NC_016802.1,1786276,1797576,11300,islandpick
NC_016802.1,2062570,2072086,9516,islandpick
NC_016802.1,2075357,2084474,9117,islandpick
NC_015949.1,344075,353969,9894,islandpick
NC_017249.1,8494365,8539489,45124,islandpick
NC_017249.1,8169048,8205014,35966,islandpick
NC_017249.1,6421422,6459388,37966,islandpick
NC_017028.1,974223,992106,17883,islandpick
NC_017028.1,1031385,1040837,9452,islandpick
NC_017831.1,3289607,3298364,8757,islandpick
NC_017831.1,2352670,2363300,10630,islandpick
NC_017831.1,3100875,3109252,8377,islandpick
NC_017831.1,2247208,2255833,8625,islandpick
NC_017831.1,2340592,2348847,8255,islandpick
NC_017831.1,1779223,1787369,8146,islandpick
NC_017831.1,1763711,1772656,8945,islandpick
NC_017831.1,63511,72871,9360,islandpick
NC_017831.1,573313,581853,8540,islandpick
NC_017831.1,1704616,1713128,8512,islandpick
NC_017831.1,1725728,1741259,15531,islandpick
NC_017249.1,8850046,8880325,30279,islandpick
NC_017249.1,8837522,8846943,9421,islandpick
NC_014540.1,29065,57003,27938,islandpick
NC_014540.1,361346,371151,9805,islandpick
NC_014540.1,387827,399552,11725,islandpick
NC_014540.1,740033,764463,24430,islandpick
NC_014540.1,766066,779363,13297,islandpick
NC_014540.1,782081,811098,29017,islandpick
NC_014540.1,1423244,1438546,15302,islandpick
NC_014540.1,1524803,1535707,10904,islandpick
NC_014540.1,1697245,1715528,18283,islandpick
NC_014540.1,1751436,1761447,10011,islandpick
NC_014540.1,2342559,2362113,19554,islandpick
NC_014540.1,2601992,2610725,8733,islandpick
NC_014540.1,2764247,2773395,9148,islandpick
NC_014540.1,2781877,2815029,33152,islandpick
NC_014540.1,2830810,2846991,16181,islandpick
NC_017249.1,5368858,5377359,8501,islandpick
NC_017249.1,6153992,6162847,8855,islandpick
NC_017249.1,6233137,6250801,17664,islandpick
NC_017249.1,6293999,6311314,17315,islandpick
NC_017249.1,5249536,5269566,20030,islandpick
NC_017249.1,3410370,3418936,8566,islandpick
NC_017249.1,3479337,3487472,8135,islandpick
NC_017249.1,4371641,4385296,13655,islandpick
NC_017249.1,4390217,4399185,8968,islandpick
NC_017249.1,3391623,3409097,17474,islandpick
NC_017249.1,3341163,3354124,12961,islandpick
NC_017249.1,3356775,3365437,8662,islandpick
NC_017249.1,3366959,3388873,21914,islandpick
NC_017249.1,3146102,3155282,9180,islandpick
NC_017249.1,3277496,3294127,16631,islandpick
NC_017249.1,2524418,2537855,13437,islandpick
NC_017249.1,2573247,2583967,10720,islandpick
NC_017249.1,2457923,2466715,8792,islandpick
NC_017249.1,2494543,2507746,13203,islandpick
NC_017832.1,518743,537043,18300,islandpick
NC_017832.1,2189051,2199054,10003,islandpick
NC_017832.1,2199121,2212472,13351,islandpick
NC_017832.1,2736275,2744894,8619,islandpick
NC_017832.1,2764774,2775743,10969,islandpick
NC_017249.1,265989,278312,12323,islandpick
NC_017249.1,913407,937879,24472,islandpick
NC_017249.1,1488648,1503288,14640,islandpick
NC_017249.1,1640262,1657668,17406,islandpick
NC_017249.1,2046610,2060919,14309,islandpick
NC_017249.1,2079113,2087684,8571,islandpick
NC_017249.1,2118138,2139117,20979,islandpick
NC_017249.1,2140446,2148709,8263,islandpick
NC_017082.1,6503098,6534291,31193,islandpick
NC_017082.1,6467698,6480802,13104,islandpick
NC_017082.1,6450142,6467524,17382,islandpick
NC_017082.1,5807033,5827400,20367,islandpick
NC_017082.1,3987484,3997136,9652,islandpick
NC_017082.1,5464546,5472815,8269,islandpick
NC_017082.1,5683849,5696988,13139,islandpick
NC_017082.1,3912948,3927469,14521,islandpick
NC_017082.1,2879666,2921816,42150,islandpick
NC_017082.1,3728189,3744498,16309,islandpick
NC_017082.1,2093489,2103934,10445,islandpick
NC_017082.1,2367413,2396885,29472,islandpick
NC_017082.1,2081445,2092294,10849,islandpick
NC_017082.1,1901067,1909633,8566,islandpick
NC_017082.1,533439,546099,12660,islandpick
NC_017082.1,572880,582076,9196,islandpick
NC_004463.1,9093501,9101574,8073,islandpick
NC_004463.1,8850496,8887536,37040,islandpick
NC_004463.1,8783659,8794334,10675,islandpick
NC_004463.1,8768339,8777189,8850,islandpick
NC_004463.1,7047062,7070322,23260,islandpick
NC_004463.1,8441075,8453538,12463,islandpick
NC_004463.1,7035103,7047010,11907,islandpick
NC_004463.1,7006447,7034213,27766,islandpick
NC_004463.1,6971875,6994581,22706,islandpick
NC_004463.1,6579073,6587682,8609,islandpick
NC_004463.1,6932532,6969118,36586,islandpick
NC_004463.1,5975316,5983871,8555,islandpick
NC_017219.1,2619552,2632930,13378,islandpick
NC_015858.1,538406,563660,25254,islandpick
NC_017219.1,1956100,1972323,16223,islandpick
NC_017219.1,1691873,1713785,21912,islandpick
NC_017219.1,1674399,1690225,15826,islandpick
NC_017219.1,1660584,1672598,12014,islandpick
NC_017219.1,1513323,1526067,12744,islandpick
NC_017223.1,2687734,2697344,9610,islandpick
NC_017061.1,4085792,4096225,10433,islandpick
NC_017061.1,2568671,2582717,14046,islandpick
NC_017061.1,2526912,2536277,9365,islandpick
NC_017061.1,1525310,1535361,10051,islandpick
NC_017061.1,1513286,1521590,8304,islandpick
NC_017061.1,1170293,1179149,8856,islandpick
NC_016047.1,226543,264881,38338,islandpick
NC_016047.1,271003,281308,10305,islandpick
NC_017729.1,465055,473841,8786,islandpick
NC_017729.1,4833160,4849829,16669,islandpick
NC_016047.1,210526,220831,10305,islandpick
NC_016047.1,166066,204404,38338,islandpick
NC_016779.1,2020384,2029236,8852,islandpick
NC_017188.1,3073857,3086003,12146,islandpick
NC_017188.1,2924195,2934041,9846,islandpick
NC_016771.1,3690102,3701744,11642,islandpick
NC_016771.1,375649,384917,9268,islandpick
NC_017190.1,871004,880567,9563,islandpick
NC_017387.1,2540386,2549243,8857,islandpick
NC_017387.1,2959874,2968440,8566,islandpick
NC_016603.1,1267229,1284770,17541,islandpick
NC_017171.1,791814,815213,23399,islandpick
NC_017171.1,2896823,2910306,13483,islandpick
NC_017171.1,2910323,2929352,19029,islandpick
NC_017846.1,1209615,1219649,10034,islandpick
NC_017387.1,2288182,2301299,13117,islandpick
NC_017387.1,1843367,1854702,11335,islandpick
NC_017387.1,1298386,1308366,9980,islandpick
NC_017387.1,797111,820511,23400,islandpick
NC_017387.1,257926,266812,8886,islandpick
